SurgeryProcedureMainGroupId,SurgeryProcedureSubGroupId,SurgeryProcedureId,Code,SurgeryProcedure,SurgeryProcedureSeverity,MainGroup,SubGroup,Specialty
9,6,9,9-6-9-Maj,Cholecystectomy (including mini-cholecystectomy),Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,10,9-6-10-Maj,Cholecystectomy with exploration of common bile duct,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,11,9-6-11-Int,Creation of peritoneovenous shunt (Levine/Denver),Int,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,25,9-6-25-Int,Open drainage of liver,Int,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,26,9-6-26-Maj,Open examination of pancreas,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,27,9-6-27-Com,Open hepatectomy and ablation,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,28,9-6-28-Maj,Open introduction of prosthesis into bile duct,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,29,9-6-29-Maj,Open puncture of liver,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,30,9-6-30-Maj,Open splenectomy,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,31,9-6-31-Com,Pancreatic transplant including sequential pancreatic transplant,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,32,9-6-32-Com,Pancreatoduodenectomy and excision of surrounding tissue (Whipple's procedure),Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,33,9-6-33-Xma,Partial excision of bile duct and anastomosis of bile duct to duodenum/jejunum,Xma,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,34,9-6-34-Com,Partial hepatectomy,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,35,9-6-35-Min,Percutaneous biopsy of lesion of liver,Min,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,36,9-6-36-Int,Percutaneous examination of bile duct,Int,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,37,9-6-37-Com,Radiofrequency thermocoagulation of liver with scalpel liver resection,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,38,9-6-38-Xma,Repair of bile duct,Xma,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,39,9-6-39-Maj,Repair of liver (including therapeutic laparoscopic operations on liver),Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,40,9-6-40-Com,Resection of liver tumour(s),Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,41,9-6-41-Maj,Sphincterotomy of bile duct and pancreatic duct using duodenal approach,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,42,9-6-42-Maj,Therapeutic percutaneous operations on pancreas,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,43,9-6-43-Com,Total pancreatectomy,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,44,9-6-44-Com,Total pancreatectomy and excision of surrounding tissue,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,45,9-6-45-Com,Liver transplant,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),Transplant
9,6,6,9-6-6-Xma,Anastomosis of gall bladder (to another viscus),Xma,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,7,9-6-7-Com,Anastomosis of hepatic duct,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,8,9-6-8-Xma,Anastomosis of pancreatic duct (to another viscus),Xma,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,49,9-6-49-Com,Pancreas transplant,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),Transplant
9,6,46,9-6-46-Com,Liver and kidney transplant,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),Transplant
9,6,47,9-6-47-Com,Bowel transplant,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),Transplant
9,6,48,9-6-48-Com,Multivisceral transplant,Com,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),Transplant
9,6,21,9-6-21-Xma,Laparoscopic cholecystectomy,Xma,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),UpperGI
9,6,22,9-6-22-Xma,Laparoscopic cholecystectomy with perioperative cholangiogram,Xma,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),UpperGI
9,6,19,9-6-19-Maj,Incision of bile duct (including exploration for calculus removal),Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,20,9-6-20-Maj,Incision of pancreas,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,23,9-6-23-Maj,Laparoscopic splenectomy,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,6,24,9-6-24-Maj,Open drainage of lesion of pancreas,Maj,Abdomen (excluding urinary and reproductive organs),Other organs (mainly digestive),HPB
9,7,1,9-7-1-Com,Creation of portocaval shunt,Com,Abdomen (excluding urinary and reproductive organs),Major vessels,Vascular
9,7,3,9-7-3-Xma,Plication of vena cava,Xma,Abdomen (excluding urinary and reproductive organs),Major vessels,Vascular
9,7,2,9-7-2-Maj,Open cannulation of intra abdominal artery for infusion chemotherapy,Maj,Abdomen (excluding urinary and reproductive organs),Major vessels,Vascular
9,7,4,9-7-4-Maj,Repair of wound of major artery or vein of abdomen (including aorta and vena cava),Maj,Abdomen (excluding urinary and reproductive organs),Major vessels,Vascular
9,8,6,9-8-6-Int,Laparoscopic repair of recurrent inguinal hernia - bilateral,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,8,9-8-8-Int,Primary repair of femoral hernia,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,9,9-8-9-Int,Primary repair of incisional hernia not requiring mesh,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,10,9-8-10-Int,Primary repair of incisional or ventral hernia requiring mesh,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,7,9-8-7-Int,Laparoscopic repair of recurrent inguinal hernia - unilateral,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,20,9-8-20-Maj,Repair of recurrent incisional or ventral hernia not requiring mesh,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,17,9-8-17-Maj,Repair of dorsal hernia including lumbar hernia,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,18,9-8-18-Int,Repair of perineal hernia including scrotal that are not inguinal,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,19,9-8-19-Maj,Repair of recurrent femoral hernia,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,24,9-8-24-Xma,Repair of recurrent inguinal hernia - bilateral,Xma,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,21,9-8-21-Maj,Repair of recurrent incisional or ventral hernia requiring mesh,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,22,9-8-22-Maj,Repair of recurrent incisional or ventral hernia requiring removal of previously inserted mesh,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,23,9-8-23-Maj,Repair of recurrent inguinal hernia,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,28,9-8-28-Maj,Simple excision of inguinal hernial sac (herniotomy) - bilateral,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,29,9-8-29-Int,Simple excision of inguinal hernial sac (herniotomy) - unilateral,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,3,9-8-3-Maj,Laparoscopic repair of incisional hernia,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,4,9-8-4-Int,Laparoscopic repair of inguinal hernia - bilateral,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,5,9-8-5-Int,Laparoscopic repair of inguinal hernia - unilateral,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,1,9-8-1-Xma,Component Separation Technique (CST) repair of recurrent incisional abdominal hernia +/- mesh,Xma,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,25,9-8-25-Int,Repair of sciatic hernias,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,26,9-8-26-Int,Repair of umbilical hernia (irrespective of age),Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,27,9-8-27-Int,Resuture of previous incision in abdominal wall (-burst abdomen-),Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,13,9-8-13-Maj,Primary repair of strangulated femoral hernia,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,2,9-8-2-Int,Exploration and repair of groin disruption including repair of muscle fascia and tendons (Gilmore's Groin Repair),Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,16,9-8-16-Xma,Repair of congenital diaphragmatic hernia,Xma,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,12,9-8-12-Maj,Primary repair of inguinal hernia - bilateral,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,14,9-8-14-Maj,Primary repair of strangulated inguinal hernia,Maj,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,11,9-8-11-Int,Primary repair of inguinal hernia,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,8,15,9-8-15-Int,Primary repair of ventral hernia not requiring mesh,Int,Abdomen (excluding urinary and reproductive organs),Abdominal wall,Colorectal
9,9,4,9-9-4-Int,Laparoscopic adhesiolysis (including biopsy),Int,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,7,9-9-7-Maj,Open drainage of subphrenic abscess,Maj,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,8,9-9-8-Min,Paracentesis abdominis for ascites,Min,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,5,9-9-5-Com,Laparotomy and repair of multiple visceral trauma,Com,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,2,9-9-2-Int,Excision of presacral tumour,Int,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,3,9-9-3-Xma,"Excision of retroperitoneal tumour, +/-ureterolysis",Xma,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,9,9-9-9-Int,Retroperitoneal abscess,Int,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,6,9-9-6-Maj,Laparotomy for postoperative haemorrhage,Maj,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,1,9-9-1-Com,Cytoreductive surgery (Sugarbaker technique) with intraperitoneal chemotherapy [fees on application],Com,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,10,9-9-10-Int,Suprapubic drainage of pelvic abscess,Int,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,9,11,9-9-11-Maj,Wedge excision or removal of omentum (as sole procedure),Maj,Abdomen (excluding urinary and reproductive organs),Peritoneum,Colorectal
9,10,9,9-10-9-Maj,Highly selective vagotomy,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,6,9-10-6-Maj,Gastro-jejunostomy,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,17,9-10-17-Maj,Pyloroplasty,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,10,9-10-10-Com,Laparoscopic biliary gastric bypass,Com,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,7,9-10-7-Maj,Gastropexy for reflux,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,8,9-10-8-Maj,Gastrostomy,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,21,9-10-21-Com,Gastric bypass eg. Roux en Y for morbid obesity (including laparoscopic),Com,Abdomen (excluding urinary and reproductive organs),Stomach,Bariatric
9,10,18,9-10-18-Xma,Revision of gastro-jejunostomy,Xma,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,19,9-10-19-Com,Total gastrectomy and excision of surrounding tissue,Com,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,20,9-10-20-Maj,Vagotomy and pyloroplasty,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,25,9-10-25-Maj,Sleeve gastrectomy (including laparoscopic),Maj,Abdomen (excluding urinary and reproductive organs),Stomach,Bariatric
9,10,22,9-10-22-Int,Gastroelectrical mechanical stimulation,Int,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,23,9-10-23-Maj,Laparoscopic closure of peptic ulcer,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,24,9-10-24-Maj,Laparoscopic gastric banding,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,Bariatric
9,10,1,9-10-1-Maj,Closure of Gastrostomy,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,2,9-10-2-Maj,Closure of perforated ulcer of stomach,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,3,9-10-3-Int,Endoscopic mucosal resection (upper gastrointestinal tract) (EMR),Int,Abdomen (excluding urinary and reproductive organs),Stomach,Endoscopic
9,10,4,9-10-4-Int,Endoscopic removal of percutaneous endoscopic gastrostomy (PEG) tube,Int,Abdomen (excluding urinary and reproductive organs),Stomach,Endoscopic
9,10,5,9-10-5-Maj,Endoscopic submucosal dissection of gastric lesions,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,Endoscopic
9,10,14,9-10-14-Com,Partial gastrectomy and excision of surrounding tissue,Com,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,11,9-10-11-Maj,Laparoscopic closure of peptic ulcer,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,12,9-10-12-Maj,Open operations on stomach not elsewhere classified,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,13,9-10-13-Xma,Partial gastrectomy,Xma,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,15,9-10-15-Maj,Proximal gastric vagotomy,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
9,10,16,9-10-16-Maj,Pyloromyotomy,Maj,Abdomen (excluding urinary and reproductive organs),Stomach,UpperGI
10,1,1,10-1-1-Int,Antegrade pyelogram (including bilateral),Int,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,4,10-1-4-Int,Drainage of pyonephrosis,Int,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,5,10-1-5-Maj,Endoscopic fragmentation of calculi of kidney (including cystoscopy and insertion/removal of stent),Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,2,10-1-2-Maj,De-roofing and aspiration of renal para pelvic cyst,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,3,10-1-3-Maj,Diagnostic endoscopic examination of kidney (including biopsy),Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,12,10-1-12-Maj,Nephrectomy - bilateral,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,13,10-1-13-Maj,Nephrectomy - unilateral,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,14,10-1-14-Xma,Nephrectomy and excision of perirenal tissue,Xma,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,15,10-1-15-Xma,Nephroureterectomy - bilateral,Xma,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,16,10-1-16-Xma,Nephroureterectomy - unilateral,Xma,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,17,10-1-17-Xma,Nephroureterectomy for live donor transplantation,Xma,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,18,10-1-18-Maj,Open biopsy of native kidney,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,6,10-1-6-Int,Exploration of renal transplant for bleeding,Int,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,7,10-1-7-Int,Extracorporeal fragmentation of calculus of kidney (lithotripsy) - single treatment,Int,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,8,10-1-8-Maj,Laparoscopic nephrectomy,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,9,10-1-9-Maj,Laparoscopic partial nephrectomy,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,10,10-1-10-Com,Laparoscopic pyeloplasty,Com,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,11,10-1-11-Com,Laparoscopic upper or lower pole heminephrectomy,Com,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,38,10-1-38-Xma,"Transplantation of kidney into patient with abnormal, augmented or absent bladder",Xma,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,25,10-1-25-Com,Pancreatic transplant including sequential pancreatic transplant,Com,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,26,10-1-26-Com,pancreatic with kidney transplant (simultaneous pancreas SPK),Com,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,27,10-1-27-Min,Percutaneous biopsy of renal transplant,Min,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,28,10-1-28-Min,Percutaneous fine needle biopsy of lesion of kidney,Min,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,29,10-1-29-Int,Percutaneous insertion of nephrostomy tube,Int,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,30,10-1-30-Com,Percutaneous nephrolithotomy (including cystoscopy and retrograde catheterisation),Com,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,31,10-1-31-Int,Percutaneous tru-cut needle biopsy of lesion of kidney,Int,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,19,10-1-19-Int,Open biopsy of renal transplant,Int,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,20,10-1-20-Maj,Open drainage of perinephric abscess,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,21,10-1-21-Maj,Open partial nephrectomy,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,22,10-1-22-Maj,Open pyeloplasty,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,23,10-1-23-Maj,Open removal of calculi from kidney,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,24,10-1-24-Maj,Other open operations on kidney,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,33,10-1-33-Xma,Repair of kidney wound,Xma,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,34,10-1-34-Maj,Therapeutic endoscopic operations on kidney (including cystoscopy and retrograde catheterisation),Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,35,10-1-35-Maj,Transplant nephrectomy,Maj,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,32,10-1-32-Int,Push manipulation of stone prior to lithotripsy (as sole procedure),Int,Urinary system and male reproductive organs,Kidney/renal pelvic,Urology
10,1,37,10-1-37-Xma,Transplantation of kidney - 3rd transplant,Xma,Urinary system and male reproductive organs,Kidney/renal pelvic,Transplant
10,1,36,10-1-36-Xma,Transplantation of kidney - 1st and 2nd transplant,Xma,Urinary system and male reproductive organs,Kidney/renal pelvic,Transplant
10,2,2,10-2-2-Xma,Construction of ileal conduit including ureteric implantation,Xma,Urinary system and male reproductive organs,Ureter,Urology
10,2,3,10-2-3-Min,Cystoscopy and removal of transplant stent,Min,Urinary system and male reproductive organs,Ureter,Urology
10,2,1,10-2-1-Xma,Bilateral replantation of ureter into bladder,Xma,Urinary system and male reproductive organs,Ureter,Urology
10,2,6,10-2-6-Maj,Endoscopic removal and insertion of prosthesis into ureter (including cystoscopy),Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,7,10-2-7-Int,Endoscopic retrograde pyelography (including bilateral and cystoscopy),Int,Urinary system and male reproductive organs,Ureter,Urology
10,2,4,10-2-4-Int,Endoscopic examination of ureter (+/- cystoscopy and insertion/removal of stent),Int,Urinary system and male reproductive organs,Ureter,Urology
10,2,5,10-2-5-Maj,"Endoscopic insertion/removal of prosthesis into ureter (including bilateral and cystoscopy, +/- pyelography)",Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,14,10-2-14-Maj,Open correction vesicoureteric reflux-unilateral,Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,15,10-2-15-Maj,Open ureterolithotomy (including cystoscopy),Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,16,10-2-16-Int,Operations on ureteric orifice (including endoscopic),Int,Urinary system and male reproductive organs,Ureter,Urology
10,2,17,10-2-17-Maj,Other connection of ureter,Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,18,10-2-18-Xma,Reconstruction of transplant ureter,Xma,Urinary system and male reproductive organs,Ureter,Urology
10,2,19,10-2-19-Min,Removal of prosthesis from ureter (including cystoscopy),Min,Urinary system and male reproductive organs,Ureter,Urology
10,2,20,10-2-20-Xma,Replantation of ureter into bowel (including bilateral),Xma,Urinary system and male reproductive organs,Ureter,Urology
10,2,8,10-2-8-Maj,Excision of segment of ureter,Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,9,10-2-9-Xma,Excision of ureterocele (with or without ureteric reimplantation) - bilateral,Xma,Urinary system and male reproductive organs,Ureter,Urology
10,2,10,10-2-10-Maj,Excision of ureterocele (with or without ureteric reimplantation) - unilateral,Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,11,10-2-11-Maj,Extracorporeal shockwave lithotripsy of calculus of ureter,Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,12,10-2-12-Com,Ileal or colonic replacement of ureter,Com,Urinary system and male reproductive organs,Ureter,Urology
10,2,13,10-2-13-Xma,Open correction vesicoureteric reflux-bilateral,Xma,Urinary system and male reproductive organs,Ureter,Urology
10,2,26,10-2-26-Maj,Ureterostomy - closure,Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,27,10-2-27-Maj,Ureterostomy - formation,Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,23,10-2-23-Xma,Ureterolysis - bilateral,Xma,Urinary system and male reproductive organs,Ureter,Urology
10,2,24,10-2-24-Maj,Ureterolysis - unilateral,Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,21,10-2-21-Maj,Therapeutic nephroscopic operations on ureter (including cystoscopy),Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,22,10-2-22-Maj,Unilateral replantation of ureter into bladder (including cystoscopy),Maj,Urinary system and male reproductive organs,Ureter,Urology
10,2,25,10-2-25-Int,Ureteroscopic extraction of calculus of ureter (including cystoscopy and insertion/removal of stent),Int,Urinary system and male reproductive organs,Ureter,Urology
10,3,15,10-3-15-Int,Endoscopic removal of foreign body from bladder (including cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,16,10-3-16-Maj,Endoscopic resection of lesion of bladder (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,18,10-3-18-Int,Endoscopic vesico-ureteric anti-reflux procedure (and bilateral) (including cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,19,10-3-19-Com,Enlargement of bladder (including cystoscopy),Com,Urinary system and male reproductive organs,Bladder,Urology
10,3,20,10-3-20-Com,Enterocystoplasty (including cystoscopy),Com,Urinary system and male reproductive organs,Bladder,Urology
10,3,17,10-3-17-Maj,Endoscopic transection of bladder (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,13,10-3-13-Int,Endoscopic incision of outlet of male bladder (with cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,14,10-3-14-Maj,Endoscopic investigation of bladder using hexaminolevulinate blue light florescence +/- resection of lesions,Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,28,10-3-28-Int,Open removal of calculus from bladder (including cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,29,10-3-29-Com,Open total cystectomy (with construction of intestinal conduit or bladder),Com,Urinary system and male reproductive organs,Bladder,Urology
10,3,30,10-3-30-Maj,Operation to support outlet of male bladder (including sling procedures) (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,31,10-3-31-Maj,Partial cystectomy (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,32,10-3-32-Min,Percutaneous posterior tibial nerve stimulation (PTNS) for overactive bladder (OAB) syndrome or faecal incontinence,Min,Urinary system and male reproductive organs,Bladder,Urology
10,3,33,10-3-33-Maj,Repair of bladder (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,21,10-3-21-Maj,Implantation of artificial urinary sphincter at bladder neck and/or removal (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,22,10-3-22-Maj,Insertion of suburethral tape including administration of local anaesthetic by operating surgeon (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,23,10-3-23-Maj,Laparoscopic colposuspension,Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,24,10-3-24-Com,Laparoscopic cystectomy (including cystoscopy),Com,Urinary system and male reproductive organs,Bladder,Urology
10,3,25,10-3-25-Maj,Litholapaxy (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,26,10-3-26-Int,Needle suspension of bladder neck (including cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,27,10-3-27-Maj,Open excision of lesion from bladder (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,1,10-3-1-Min,Bladder instillation as sole procedure,Min,Urinary system and male reproductive organs,Bladder,Urology
10,3,2,10-3-2-Min,Bladder instillation of pharmacologic agent (including cystoscopy),Min,Urinary system and male reproductive organs,Bladder,Urology
10,3,3,10-3-3-Int,Closure of cystostomy,Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,4,10-3-4-Xma,Combined abdominal and vaginal operations to support outlet of female bladder (including sling procedures) - redo operation (including cystoscopy),Xma,Urinary system and male reproductive organs,Bladder,Urology
10,3,5,10-3-5-Maj,Combined abdominal and vaginal operations to support outlet of female bladder (including sling procedures) (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,6,10-3-6-Int,Cystostomy and insertion of suprapubic tube into bladder (including cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,7,10-3-7-Min,Diagnostic endoscopic examination of bladder (cystoscopy) including any biopsy,Min,Urinary system and male reproductive organs,Bladder,Urology
10,3,8,10-3-8-Min,Dilatation of outlet of female bladder (with cystoscopy),Min,Urinary system and male reproductive organs,Bladder,Urology
